7.69255	-5.59684	-2.78436	2.25313	0.441321	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972	0.452007	0
7.76659	-5.71719	-2.75629	2.25824	0.416643	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951	0	1.23582
7.82741	-5.86839	-2.7636	2.24373	0.376945	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948	0.995242	0
7.94176	-5.99349	-2.84435	2.28262	0.411819	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979	0	8.35686
8.0086	-6.13627	-2.85756	2.27055	0.376826	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787	0.861436	0
8.10064	-6.26123	-2.84184	2.27925	0.360361	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739	0	1.14925
8.18794	-6.39836	-2.8483	2.28092	0.340951	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737	0.239815	0
8.269	-6.51629	-2.81933	2.28416	0.321341	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787	0	1.21354
8.33653	-6.66744	-2.8255	2.26545	0.282806	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787	0.842185	0
8.42437	-6.78818	-2.81662	2.27235	0.273071	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993	0	0.354749
8.50298	-6.92374	-2.81743	2.26633	0.250972	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993	0.28637	0
8.57589	-7.03134	-2.79572	2.26681	0.236075	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018	0	0.773963
8.6321	-7.17067	-2.80048	2.24394	0.199673	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018	0.778193	0
8.74049	-7.29433	-2.86285	2.26642	0.221519	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712	0	5.19841
8.8006	-7.44145	-2.87296	2.24133	0.183495	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712	0.900428	0
8.86692	-7.56349	-2.81165	2.2253	0.14676	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199	0	6.14546
8.92983	-7.71042	-2.81229	2.20391	0.11594	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988	0.572319	0
9.00846	-7.82866	-2.81716	2.20537	0.112287	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973	0	0.209345
9.05512	-7.97342	-2.82052	2.17526	0.0750379	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973	0.839067	0
9.09431	-8.09383	-2.74123	2.14291	0.0241146	8.8564	-8.01424	9	-8.15	0.909309	-1.8186	0	8.17602
9.14759	-8.23497	-2.73701	2.12137	0.000330897	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859	0.468155	0
9.22366	-8.35774	-2.75424	2.12401	0.0061614	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119	0	0.431754
9.25802	-8.50158	-2.75605	2.09036	-0.028885	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117	0.817327	0
9.29546	-8.63298	-2.7012	2.05473	-0.0769289	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819	0	4.86088
9.33657	-8.77485	-2.69598	2.02959	-0.0985727	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899	0.479118	0
9.48096	-8.90517	-2.8332	2.10675	0.0232059	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928	0	31.0111
9.51893	-9.06055	-2.84643	2.0734	-0.0118256	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928	0.861146	0
9.56091	-9.18467	-2.809	2.04862	-0.0458506	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917	0	2.51556
9.60263	-9.3243	-2.81194	2.0266	-0.0660402	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917	0.279313	0
9.63749	-9.44866	-2.77985	2.00036	-0.0976549	9.47534	-9.42627	9.55	-9.5	0	-3.00023	0	1.77058
9.65519	-9.6009	-2.78604	1.96103	-0.132829	9.54779	-9.64959	9.55	-9.65	0	-3.0002	0.863643	0
9.72169	-9.73591	-2.8111	1.96716	-0.112717	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997	0	1.02562
9.74027	-9.88847	-2.81812	1.93124	-0.143466	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997	0.680733	0
9.75381	-10.0302	-2.77254	1.88546	-0.197202	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969	0	3.88624
9.78786	-10.173	-2.7662	1.86751	-0.204708	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969	0.189606	0
9.82598	-10.31	-2.76619	1.85231	-0.212263	9.92627	-10.4745	9.75	-10.3	0	-3.00065	0	0.508863
9.83552	-10.4562	-2.77018	1.81956	-0.234509	9.75524	-10.4732	9.75	-10.45	0	-3.00063	0.409273	0
9.87851	-10.6019	-2.77968	1.81748	-0.217052	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451	0	0.869609
9.89891	-10.7551	-2.78023	1.79379	-0.228862	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448	0.13811	0
9.90196	-10.9029	-2.7521	1.74954	-0.274917	9.88465	-10.9383	9.85	-10.9	0	-2.73074	0	2.1367
9.90553	-11.0559	-2.75142	1.71884	-0.290619	9.83614	-11.041	9.85	-11.05	0	-2.73073	0.288728	0
9.92098	-11.1912	-2.75003	1.70198	-0.293014	9.83952	-11.1692	9.85	-11.2	0	-2.99965	0	0.0690515
9.9139	-11.337	-2.75561	1.66945	-0.310558	9.84568	-11.3496	9.85	-11.35	0	-2.99961	0.29195	0
9.92743	-11.4768	-2.76036	1.65542	-0.307427	9.87961	-11.5637	9.85	-11.5	0	-2.99843	0	0.0737457
9.9114	-11.6231	-2.76625	1.62079	-0.326254	9.83206	-11.6307	9.85	-11.65	0	-2.99843	0.378847	0
9.83527	-11.7542	-2.70746	1.50943	-0.467976	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061	0	15.9236
9.80955	-11.8857	-2.70313	1.47586	-0.478361	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059	0.286071	0
9.78488	-12.0176	-2.69819	1.442	-0.492022	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119	0	0.186039
9.73962	-12.1558	-2.70383	1.39931	-0.509417	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116	0.429975	0
9.66802	-12.2849	-2.68609	1.31497	-0.597801	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981	0	4.95902
9.61557	-12.4074	-2.68062	1.27418	-0.6089	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979	0.42365	0
9.49171	-12.5173	-2.65576	1.14349	-0.756683	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805	0	11.5072
9.42078	-12.6266	-2.64758	1.09619	-0.766635	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804	0.49056	0
9.3395	-12.7505	-2.64569	1.03857	-0.789592	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953	0	0.255315
9.25663	-12.8585	-2.6318	0.989102	-0.797088	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954	0.551915	0
9.07987	-12.9357	-2.63322	0.811238	-1.00445	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629	0	21.2228
8.95786	-13.0202	-2.63699	0.741375	-1.02241	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627	0.983261	0
8.80857	-13.0963	-2.64516	0.632602	-1.09917	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651	0	2.7139
8.6853	-13.1589	-2.62904	0.564132	-1.10944	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651	0.720564	0
8.53505	-13.2053	-2.64616	0.453108	-1.19304	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005	0	3.3025
8.40463	-13.2445	-2.63994	0.382555	-1.20419	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995	0.528506	0
8.222	-13.2594	-2.67164	0.241318	-1.31749	8.22926	-13.1698	8.2	-13.15	-2.72741	0	0	6.46398
8.07155	-13.268	-2.66138	0.155654	-1.33184	8.03583	-13.1513	8.05	-13.15	-2.72742	0	0.782745	0
7.9141	-13.2693	-2.66836	0.0621079	-1.35951	7.82914	-13.0525	7.9	-13.15	-2.72986	0	0	0.899016
7.76806	-13.2552	-2.65742	-0.0226489	-1.37133	7.76538	-13.1647	7.75	-13.15	-2.72986	0	0.43564	0
7.67432	-13.2926	-2.59531	-0.0134999	-1.25151	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304	0	9.65353
7.52989	-13.282	-2.60783	-0.0823611	-1.25452	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304	0.400878	0
7.38626	-13.2632	-2.60239	-0.148186	-1.24536	7.21108	-13.0985	7.3	-13.25	-2.72846	0	0	0.769915
7.23221	-13.239	-2.61736	-0.217046	-1.24254	7.16011	-13.2382	7.15	-13.25	-2.72844	0	0.274666	0
7.08783	-13.1717	-2.65282	-0.321625	-1.30302	6.88472	-12.9588	7	-13.2	-2.99784	0.999284	0	3.40827
6.9447	-13.1331	-2.67477	-0.382169	-1.29406	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284	0.50506	0
6.8125	-13.0856	-2.66671	-0.441184	-1.2775	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275	0	0.365595
6.65989	-13.0324	-2.69181	-0.499816	-1.2613	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284	0.645485	0
6.5465	-13.0068	-2.61242	-0.508588	-1.16758	6.40137	-13.0799	6.4	-13.05	-2.72678	0	0	10.4674
6.38948	-12.9636	-2.64533	-0.545462	-1.13477	6.26174	-13.0534	6.25	-13.05	-2.72678	0	1.39896	0
6.26773	-12.9098	-2.61541	-0.579317	-1.09228	6.10143	-13.0076	6.1	-13	-2.72966	0.909888	0	1.99879
6.10448	-12.8627	-2.65472	-0.604117	-1.05124	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988	1.97164	0
5.9858	-12.7483	-2.72572	-0.698336	-1.11712	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851	0	6.95868
5.83384	-12.6867	-2.76678	-0.719732	-1.07698	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852	2.06623	0
5.72372	-12.621	-2.6978	-0.73655	-1.01081	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995	0	8.12455
5.57072	-12.5559	-2.72516	-0.751878	-0.96707	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995	1.6193	0
5.45628	-12.4398	-2.75554	-0.814723	-0.983473	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753	0	1.08134
5.29566	-12.3696	-2.78691	-0.818673	-0.929572	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175	2.26885	0
5.18838	-12.2743	-2.76455	-0.851174	-0.904252	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989	0	1.01254
5.04691	-12.187	-2.78479	-0.864344	-0.865379	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199	1.09725	0
4.95157	-12.0746	-2.79694	-0.907453	-0.865295	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929	0	0.485489
4.83476	-11.9895	-2.80602	-0.920524	-0.833933	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928	0.721481	0
4.74084	-11.8616	-2.8191	-0.968485	-0.838487	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471	0	0.233634
4.65217	-11.7352	-2.81985	-1.01108	-0.834793	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247	0.00942921	0
4.58318	-11.6283	-2.75025	-1.04216	-0.810792	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971	0	5.51946
4.51499	-11.5068	-2.73882	-1.08492	-0.810038	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969	0.271105	0
4.42596	-11.3362	-2.88758	-1.14223	-0.839284	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032	0	25.8079
4.39129	-11.1901	-2.8855	-1.20334	-0.859342	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321	0.25519	0
4.37811	-11.0613	-2.78666	-1.26769	-0.878621	4.43713	-11.024	4.45	-11.05	0	1.81614	0	11.0742
4.36605	-10.9093	-2.77547	-1.33702	-0.901645	4.45136	-10.93	4.45	-10.95	0	1.81612	0.451803	0
4.34401	-10.761	-2.76697	-1.39323	-0.909509	4.44745	-10.786	4.45	-10.8	0	2.72555	0	0.15427
4.35625	-10.6083	-2.75523	-1.46782	-0.936471	4.45788	-10.6457	4.45	-10.65	0	2.72554	0.676	0
4.3558	-10.4619	-2.7435	-1.52719	-0.946799	4.46329	-10.5756	4.45	-10.5	0	2.729	0	0.342091
4.3755	-10.3112	-2.73785	-1.59494	-0.96387	4.44057	-10.3382	4.45	-10.35	0	2.72898	0.284425	0
4.40178	-10.164	-2.72512	-1.6641	-0.984713	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687	0	0.416053
4.45278	-10.0145	-2.72207	-1.74209	-1.00985	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685	0.591776	0
4.48367	-9.87046	-2.72281	-1.79552	-1.00525	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927	0	0.415435
4.54958	-9.72584	-2.7236	-1.87127	-1.02618	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926	0.480345	0
4.56027	-9.57392	-2.74275	-1.88443	-0.964211	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578	0	2.04828
4.64207	-9.43326	-2.74662	-1.95956	-0.98597	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576	0.659711	0
4.71719	-9.29929	-2.74523	-2.02536	-0.999339	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952	0	0.469144
4.82361	-9.15979	-2.76285	-2.10437	-1.02096	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951	0.921642	0
4.90517	-9.04107	-2.76744	-2.16342	-1.03111	4.95209	-8.96272	5	-9.05	0.999884	1.99977	0	0.129017
4.99653	-8.93114	-2.76957	-2.22249	-1.03807	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974	0.128589	0
5.06605	-8.80618	-2.76343	-2.24296	-0.981893	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708	0	1.75814
5.18424	-8.68164	-2.783	-2.30688	-0.988469	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705	0.506728	0
5.28305	-8.57976	-2.78589	-2.35637	-0.986579	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957	0	0.110734
5.39562	-8.4753	-2.80163	-2.40937	-0.987637	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954	0.273093	0
5.48376	-8.36388	-2.78614	-2.42261	-0.923436	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807	0	2.12962
5.59067	-8.26269	-2.78139	-2.467	-0.918207	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808	0.164461	0
5.66839	-8.14026	-2.76272	-2.45431	-0.821171	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608	0	4.37574
5.79861	-8.03174	-2.78395	-2.49814	-0.816845	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606	0.4518	0
5.89424	-7.91805	-2.77139	-2.49671	-0.743557	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801	0	2.58896
6.02493	-7.81306	-2.79036	-2.53349	-0.73722	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801	0.387286	0
6.11863	-7.69798	-2.77218	-2.51907	-0.649571	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798	0	3.69769
6.24623	-7.59939	-2.78345	-2.55014	-0.643896	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798	0.175344	0
6.34964	-7.49211	-2.76905	-2.54218	-0.57346	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027	0	2.46088
6.47271	-7.4005	-2.77143	-2.56871	-0.568593	6.452	-7.36418	6.45	-7.35	1.82025	1.82025	0.0938338	0
6.5887	-7.31846	-2.77754	-2.59518	-0.569826	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908	0	0.733602
6.71635	-7.22914	-2.7983	-2.61701	-0.561626	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908	0.4599	0
6.79152	-7.09488	-2.75658	-2.5494	-0.40356	6.68682	-6.93297	6.8	-7.05	0.908005	1.816	0	12.9384
6.91019	-6.99999	-2.75686	-2.56343	-0.395926	6.86356	-6.94732	6.85	-6.95	0.908	1.81601	0.263851	0
7.04305	-6.92223	-2.76088	-2.59184	-0.406265	7.08741	-6.92602	7	-6.85	2.72856	1.81904	0	0.0757705
7.17137	-6.82675	-2.77081	-2.60466	-0.396628	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902	0.322363	0
7.26475	-6.70888	-2.74269	-2.55584	-0.280624	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202	0	7.04624
7.38575	-6.61401	-2.74606	-2.56335	-0.272977	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018	0.205587	0
7.53538	-6.57486	-2.77071	-2.63961	-0.376558	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884	0	5.78969
7.65756	-6.50063	-2.77655	-2.65397	-0.372042	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884	0.0733476	0
7.77772	-6.41589	-2.76491	-2.65188	-0.3372	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549	0	0.788078
7.90311	-6.34875	-2.75404	-2.66973	-0.337176	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545	0.143104	0
8.02808	-6.27142	-2.74417	-2.67027	-0.307459	8.03231	-6.28406	8	-6.25	2.72931	1.81954	0	0.529139
8.15949	-6.19242	-2.74793	-2.67995	-0.300356	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952	0.145314	0
8.24866	-6.09323	-2.718	-2.63269	-0.200223	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976	0	5.81152
8.3636	-6.01141	-2.72382	-2.63277	-0.190456	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976	0.270497	0
8.51377	-5.9581	-2.74237	-2.67871	-0.249473	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326	0	2.19906
8.65065	-5.88566	-2.74759	-2.68942	-0.246344	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321	0.0324428	0
8.75206	-5.78025	-2.71418	-2.6373	-0.140444	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775	0	6.76407
8.87917	-5.69477	-2.71865	-2.63625	-0.131795	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773	0.18369	0
8.97528	-5.60038	-2.69829	-2.59542	-0.0547747	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656	0	3.55057
9.08545	-5.51448	-2.70264	-2.58787	-0.0447706	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655	0.267324	0
9.22726	-5.4548	-2.71914	-2.62822	-0.110216	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094	0	3.58116
9.35564	-5.36993	-2.7244	-2.62706	-0.103168	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909	0.117028	0
9.4491	-5.25645	-2.69235	-2.56707	0.000956514	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815	0	6.39617
9.57044	-5.16648	-2.69556	-2.56087	0.00693349	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813	0.0832705	0
9.67229	-5.06192	-2.67649	-2.51715	0.0784156	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036	0	3.27085
9.7865	-4.96612	-2.67825	-2.50612	0.0848881	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037	0.109048	0
9.88228	-4.85251	-2.66303	-2.4573	0.155759	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577	0	2.79756
9.98952	-4.75601	-2.66006	-2.44514	0.159195	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575	0.0659259	0
10.0723	-4.62937	-2.64626	-2.38524	0.238144	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306	0	3.15815
10.172	-4.512	-2.65352	-2.36135	0.248328	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306	0.255041	0
10.2575	-4.38685	-2.64991	-2.31649	0.294814	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652	0	1.1102
10.3565	-4.25411	-2.66922	-2.28779	0.306087	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265	0.469493	0
10.4776	-4.16185	-2.68064	-2.30945	0.245747	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792	0	1.86105
10.5703	-4.02936	-2.69381	-2.28254	0.257873	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179	0.443084	0
10.6686	-3.91477	-2.69762	-2.26935	0.255639	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904	0	0.0550736
10.7625	-3.78993	-2.70597	-2.25004	0.260272	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903	0.0899381	0
